1 4.00926
2 3.91678
3 3.84702
4 3.61619
5 3.70468
6 3.63868
7 3.68868
8 3.67373
9 3.61832
10 3.70387
11 3.72584
12 3.69606
13 3.78808
14 3.83075
15 3.83217
16 3.89481
17 3.93182
18 3.98184
