1 4.18899
2 4.22256
3 4.27747
4 4.32888
5 4.36442
6 4.43092
7 4.57623
8 4.73028
9 4.7955
10 4.86092
11 4.94709
12 5.01397
13 5.07371
14 5.13691
15 5.21016
16 5.28865
17 5.3675
18 5.42573
19 5.50528
20 5.60556
21 5.70414
22 5.80607
23 5.91015
24 6.0232
25 6.11777
26 6.22339
27 6.31421
28 6.4151
29 6.5257
30 6.65274
31 6.72056
32 6.83777
