1 0.264725
2 0.279502
3 0.279719
4 0.279746
5 0.280953
6 0.283001
7 0.283791
8 0.284729
9 0.284879
10 0.288506
11 0.287673
12 0.288209
13 0.290145
14 0.295546
15 0.300306
16 0.314847
17 0.317518
18 0.331644
19 0.334235
20 0.338368
21 0.340039
22 0.337153
23 0.33462
24 0.338586
25 0.331236
26 0.334323
27 0.347506
28 0.349277
29 0.341457
30 0.343698
31 0.350173
32 0.358843
33 0.359857
34 0.373143
35 0.372603
36 0.383766
