1 1.34837
2 1.33049
3 1.33653
4 1.33489
5 1.33376
6 1.33803
7 1.33898
8 1.33701
9 1.34034
10 1.3461
11 1.34055
12 1.34773
13 1.35716
14 1.37279
15 1.39902
16 1.43908
17 1.49762
18 1.53643
19 1.53958
20 1.54803
21 1.53152
22 1.53527
23 1.52907
24 1.49916
25 1.50826
26 1.50776
27 1.49005
28 1.4813
29 1.49052
30 1.48985
31 1.49183
32 1.48369
33 1.5333
34 1.51539
35 1.55084
36 1.58704
