1 0.182918
2 0.180047
3 0.180723
4 0.181806
5 0.183175
6 0.185228
7 0.186368
8 0.18771
9 0.187983
10 0.190902
11 0.190604
12 0.1917
13 0.19324
14 0.196606
15 0.200249
16 0.20857
17 0.21729
18 0.223995
19 0.225074
20 0.228691
21 0.230144
22 0.232463
23 0.234281
24 0.237908
25 0.237794
26 0.237475
27 0.247178
28 0.247901
29 0.245127
30 0.254076
31 0.257331
32 0.269919
33 0.265056
34 0.277826
35 0.277046
36 0.284827
