1 8.60236
2 8.52838
3 8.56402
4 15.7445
5 12.6321
6 17.3564
7 16.122
8 17.0763
9 18.6641
10 19.6841
11 18.4062
12 18.4795
13 20.7237
14 21.6966
15 21.8158
16 21.3687
17 22.8171
18 22.914
19 22.3612
20 22.9691
21 23.558
22 23.0788
23 23.1244
24 23.1813
25 23.2393
26 23.1187
27 23.428
28 22.7451
29 23.562
30 23.1831
31 23.4976
32 23.8222
33 23.7629
34 23.8611
35 24.0246
36 24.2948
