1 3.90322
2 3.90958
3 3.92404
4 3.9322
5 3.94958
6 3.9624
7 3.9707
8 3.98042
9 3.99853
10 4.00558
11 4.02734
12 4.02501
13 4.06644
14 4.10671
15 4.23138
16 4.29662
17 4.5487
18 4.77275
19 4.82221
20 4.74603
21 4.70207
22 4.68327
23 4.7931
24 4.77863
25 4.76001
26 4.86351
27 4.90003
28 4.88958
29 5.04228
30 4.95394
31 5.0696
32 5.23685
33 5.31246
34 5.51937
35 5.71378
36 5.71827
