1 2.46493
2 2.48495
3 2.49684
4 2.49374
5 2.49081
6 3.34486
7 3.07424
8 4.3463
9 5.07796
10 5.36606
11 6.08474
12 6.36806
13 6.22699
14 6.82132
15 6.54277
16 7.14893
17 7.12159
18 7.30221
19 7.42609
20 7.5681
21 7.59845
22 7.57564
23 7.43686
24 7.47399
25 7.60483
26 7.57075
27 7.72702
28 7.75501
29 7.92583
30 7.76015
31 7.89204
32 7.97649
33 7.79616
34 7.91918
35 7.92954
36 8.06959
