1 5.24648
2 5.24564
3 5.2531
4 5.26942
5 5.27289
6 5.28827
7 5.30332
8 5.31639
9 5.3564
10 5.34407
11 5.37484
12 5.41233
13 5.434
14 5.47967
15 5.6096
16 5.84424
17 5.97506
18 6.17119
